customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived,ContractRenewalYear,ContractRenewalMonth,ContractRenewalDay,LastContactYear,LastContactMonth,LastContactDay,ChurnRiskScore,MonthlyRevenue,TenureCategory,MonthlyChargesCategory,CustomerSatisfactionCategory,MonthlyCharges_DataUsage
5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,430,9,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,30.703823438653835,89.31280119116198,5.612579889221841,2023-10-10,38.274293753904686,96.75,2023-09-07,Yes,2023,10,10,2023,9,7,28.09,102.77429375390469,Short-term,Medium,Low,27735.0
2673-CXQEU,Female,1,No,No,56,Yes,Yes,Fiber optic,329,7,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,No,82.32853756562835,71.60782476777362,2.964564026079916,2024-03-13,39.16028672163949,3094.0,2023-08-06,No,2024,3,13,2023,8,6,135.36,149.6602867216395,Long-term,High,High,36354.5
6416-JNVRK,Female,0,No,No,46,Yes,No,DSL,185,1,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,71.30570602357257,76.90787624148786,8.899909862,2024-04-06,0.0,1279.95,2023-08-12,No,2024,4,6,2023,8,12,108.41,55.65,Long-term,Medium,Medium,10295.25
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,728,2,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,65.51488974301199,83.31263431403563,9.362965638050202,2023-10-11,12.961786069363615,218.6,2023-09-10,Yes,2023,10,11,2023,9,10,64.15,67.61178606936362,Short-term,Medium,Medium,39785.2
0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,136,1,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,71.37641164803253,89.75545127122359,10.513227642698322,2023-10-08,0.0,1121.25,2023-07-01,No,2023,10,8,2023,7,1,90.86,74.75,Mid-term,High,Medium,10166.0
3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,40.18646628098661,75.20825762,8.511019218880199,2024-04-01,0.0,582.75,2023-09-05,No,2024,4,1,2023,9,5,76.68,25.9,Long-term,Low,Low,0.0
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,76,1,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,66.70492168243732,44.087152111981055,41.50837426025387,2023-10-02,0.0,39.675,2023-09-12,Yes,2023,10,2,2023,9,12,26.2,79.35,Short-term,High,Medium,6030.599999999999
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,347,9,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,75.35668857267619,78.14341023336183,13.166126550575468,2023-10-21,34.93192507310232,278.025,2023-08-29,No,2023,10,21,2023,8,29,73.19,85.48192507310232,Short-term,Medium,High,17540.85
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,498,8,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,92.16841067112274,31.534269521955828,26.184468232772623,2023-10-20,23.235920994105967,263.02500000000003,2023-09-02,No,2023,10,20,2023,9,2,72.98,98.38592099410597,Short-term,High,High,37424.700000000004
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,723,6,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,62.22594672589529,68.93665025993971,8.061850836683767,2023-10-17,12.542334011440946,2179.8,2023-09-06,Yes,2023,10,17,2023,9,6,96.16,116.34233401144094,Long-term,High,Medium,75047.4
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,57.87259595660218,68.03793376,0.3251794137976453,2024-10-06,0.0,493.675,2023-09-09,No,2024,10,6,2023,9,9,106.55,20.15,Long-term,Low,Medium,0.0
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,962,2,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,62.47364434623195,88.12525822394198,9.253192521751794,2023-09-29,23.00733288106988,446.85,2023-09-05,Yes,2023,9,29,2023,9,5,62.22,122.30733288106987,Short-term,High,Medium,95526.59999999999
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,679,8,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,83.73103176553111,93.56240028570824,0.0,2024-04-18,39.18424713352256,1087.625,2023-07-28,No,2024,4,18,2023,7,28,118.73,101.33424713352255,Mid-term,Medium,High,42199.85
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057,No,74.93126664489526,79.27989878419666,11.768853154456949,2025-01-27,0.0,495.6,2023-06-29,No,2025,1,27,2023,6,29,111.16,20.65,Long-term,Low,Medium,0.0
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,62.05359694349442,90.03532897892023,5.103498848586823,2025-05-03,0.0,458.85,2023-09-07,No,2025,5,3,2023,9,7,102.95,19.95,Long-term,Low,Medium,0.0
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,961,5,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,77.69901149670034,83.61636025047635,10.816801774579002,2023-10-27,28.888597006477973,489.375,2023-06-17,No,2023,10,27,2023,6,17,95.88,62.63859700647797,Mid-term,Low,High,32433.75
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,223,6,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,71.45616324,73.54880245394875,16.57037490762302,2023-10-23,0.0,1230.75,2023-07-28,No,2023,10,23,2023,7,28,84.89,82.05,Mid-term,High,Medium,18297.149999999998
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,526,2,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,84.52967485799334,83.61395605508415,5.256256523659999,2023-10-28,38.52979149,37.35,2023-07-14,No,2023,10,28,2023,7,14,80.27,113.22979149,Short-term,High,High,39292.200000000004
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,464,2,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,59.46920359183972,95.38036566465968,15.30628129256059,2025-01-01,40.43140194,2772.0,2023-09-08,Yes,2025,1,1,2023,9,8,110.16,124.43140194,Long-term,High,Medium,38976.0
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,587,4,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107,No,65.08506780103347,79.64173960890048,7.833052166569233,2023-10-16,32.45108790277985,3609.125,2023-09-08,Yes,2023,10,16,2023,9,8,122.25,143.50108790277983,Long-term,High,Medium,65186.35
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,842,4,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,64.11837770301764,95.64643655814008,18.765974010327927,2024-11-17,40.83868719818244,3632.4,2023-08-30,Yes,2024,11,17,2023,8,30,117.35,141.73868719818245,Long-term,High,Medium,84957.8
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,941,7,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,48.04727577801822,45.71345473083467,35.024651470339414,2023-10-25,29.75182385457563,473.7000000000001,2023-09-13,Yes,2023,10,25,2023,9,13,25.02,108.70182385457564,Mid-term,High,Low,74291.95
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,875,6,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,74.44180415596864,53.80254895910255,8.174236934008933,2024-02-29,30.909313175279763,2373.175,2023-06-27,No,2024,2,29,2023,6,27,137.27,97.75931317527976,Long-term,Medium,Medium,58493.74999999999
0278-YXOOG,Male,0,No,No,5,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,73.91582908269834,60.29440556,28.03599491559429,2023-10-14,0.0,52.625,2023-09-05,No,2023,10,14,2023,9,5,50.88,21.05,Short-term,Low,Medium,0.0
3212-KXOCR,Male,0,No,No,52,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,70.07670184963692,88.21902504375224,5.797535072466543,2025-05-18,0.0,546.0,2023-07-01,No,2025,5,18,2023,7,1,116.28,21.0,Long-term,Low,Medium,0.0
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,933,2,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,66.481193,46.63104873214861,24.56681905557359,2023-10-01,14.315657079732178,1231.25,2023-08-30,Yes,2023,10,1,2023,8,30,66.91,112.81565707973218,Mid-term,High,Medium,91900.5
6380-ARCEH,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,48.769438869243785,80.87047068238171,13.436192251976442,2023-10-22,0.0,10.1,2023-09-06,No,2023,10,22,2023,9,6,36.33,20.2,Short-term,Low,Low,0.0
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,63.69032015851961,77.00992649534132,7.821051352,2023-10-04,0.0,9.725,2023-09-02,No,2023,10,4,2023,9,2,56.87,19.45,Short-term,Low,Medium,0.0
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,968,1,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,64.85928225209845,80.91760776535503,5.792752429354958,2024-04-08,22.574239243053068,1805.0,2023-09-10,Yes,2024,4,8,2023,9,10,97.07,117.57423924305307,Long-term,High,Medium,91960.0
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,779,10,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,57.96584096167572,60.12431085399108,7.610800746481044,2024-03-19,30.342827646588116,1503.15,2023-09-09,No,2024,3,19,2023,9,9,116.36,75.89282764658812,Long-term,Medium,Medium,35483.45
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,704,9,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,67.58071432500986,41.53565698541021,30.514071215775346,2025-06-12,46.30265895704372,3740.0,2023-08-31,Yes,2025,6,12,2023,8,31,105.07,156.30265895704372,Long-term,High,Medium,77440.0
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,684,7,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,76.06076285221808,77.80328112162488,9.776967339084994,2023-10-09,19.97168917,60.75,2023-08-06,No,2023,10,9,2023,8,6,71.28,44.27168917,Short-term,Low,High,16621.2
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,392,4,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,98.29278851815796,83.57112571511746,16.71090065622427,2024-02-29,26.415316921425188,3749.4,2023-08-15,No,2024,2,29,2023,8,15,153.58,130.5653169214252,Long-term,High,High,40826.8
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,361,9,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,72.61866719247759,94.77894044741517,0.3295612727021151,2024-03-20,40.22204554172195,482.4,2023-07-28,No,2024,3,20,2023,7,28,104.29,70.37204554172195,Mid-term,Low,Medium,10884.15
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,817,7,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,73.86325586084146,74.81729781726352,10.115403294752104,2024-03-25,19.15192662,2028.525,2023-06-24,No,2024,3,25,2023,6,24,106.75,113.50192661999999,Long-term,High,Medium,77083.95
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,68.88331126,71.91506397106812,13.124517973270216,2025-07-08,0.0,698.4,2023-08-31,No,2025,7,8,2023,8,31,127.76,19.4,Long-term,Low,Medium,0.0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,402,8,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,41.21843177051438,59.256722095027214,33.245466921937506,2023-10-21,21.59005811655072,2660.625,2023-09-09,Yes,2023,10,21,2023,9,9,62.97,118.34005811655072,Long-term,High,Low,38893.5
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,986,10,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,69.60229186826174,74.98242956415463,10.96724287495898,2024-03-13,16.448851490160177,1506.7,2023-09-02,Yes,2024,3,13,2023,9,2,110.64,74.39885149016018,Long-term,Medium,Medium,57138.700000000004
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,291,4,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,70.90345314911539,89.15402117702074,16.549325847167673,2023-10-15,0.0,1970.475,2023-08-15,No,2023,10,15,2023,8,15,97.35,91.65,Long-term,High,Medium,26670.15
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,883,2,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,100.0,46.692251039769474,34.60254788,2023-10-08,42.32481518257668,1415.25,2023-08-31,No,2023,10,8,2023,8,31,102.4,118.82481518257669,Long-term,High,,67549.5
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,501,6,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,67.11458552828316,83.28751109659684,9.628273351207378,2025-07-08,35.33615026041694,1747.2,2023-09-04,Yes,2025,7,8,2023,9,4,121.49,89.93615026041695,Long-term,Medium,Medium,27354.600000000002
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,300,5,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,74.52321013500419,74.70239796232961,9.077242789070274,2023-09-29,0.0,134.77499999999998,2023-08-28,No,2023,9,29,2023,8,28,68.45,89.85,Short-term,High,Medium,26955.0
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,16,8,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,69.47932345442135,85.13267433113356,12.961647735066716,2024-10-30,0.0,558.9,2023-09-07,No,2024,10,30,2023,9,7,92.52,31.05,Long-term,Low,Medium,496.8
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,137,3,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,52.46982943570702,44.89839186349783,37.81132555327535,2023-10-21,0.0,501.25,2023-08-30,Yes,2023,10,21,2023,8,30,24.66,100.25,Short-term,High,Medium,13734.25
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,87.14234221772531,80.97077549,10.496569074756747,2024-12-09,0.0,423.325,2023-08-14,No,2024,12,9,2023,8,14,117.65,20.65,Long-term,Low,High,0.0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,702,2,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,81.27899549030161,89.68644990532889,8.047956308597644,2023-10-10,31.573689676626028,1150.2,2023-07-08,No,2023,10,10,2023,7,8,100.23,116.77368967662603,Mid-term,High,High,59810.4
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,367,7,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,81.86547921,72.97946906122648,12.580720197931898,2024-02-24,42.29760621,2794.4,2023-08-23,No,2024,2,24,2023,8,23,125.28,142.09760620999998,Long-term,High,High,36626.6
2928-HLDBA,Female,0,No,No,6,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,56.35918817807892,76.72337853402232,6.737358533916774,2023-10-22,0.0,62.1,2023-09-05,No,2023,10,22,2023,9,5,55.62,20.7,Short-term,Low,Medium,0.0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,704,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,91.04191466404149,51.4945609,44.726231449675495,2023-10-13,22.720138998874557,111.6,2023-09-01,No,2023,10,13,2023,9,1,49.32,97.12013899887457,Short-term,High,High,52377.600000000006
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,136,6,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,48.97223405811579,76.07891846867842,6.944114239903365,2023-09-29,0.0,177.45000000000002,2023-08-31,Yes,2023,9,29,2023,8,31,49.03,50.7,Short-term,Medium,Low,6895.200000000001
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,78.80285640700406,65.36485051867882,7.360029891171932,2023-10-06,0.0,41.7,2023-06-30,No,2023,10,6,2023,6,30,75.44,20.85,Short-term,Low,High,0.0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,103,3,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,100.0,82.96120277064576,16.765345800832037,2025-07-26,0.0,1467.675,2023-08-19,No,2025,7,26,2023,8,19,116.23,88.95,Mid-term,High,,9161.85
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,495,6,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,55.14195512303968,57.70750209618787,31.252571018777985,2023-10-27,42.72059063689972,1053.675,2023-09-12,Yes,2023,10,27,2023,9,12,50.89,120.77059063689973,Mid-term,High,Medium,38634.75
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,61.50553405595842,82.61055272,0.0,2025-03-08,0.0,847.8000000000001,2023-09-03,No,2025,3,8,2023,9,3,133.51,23.55,Long-term,Low,Medium,0.0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,71.49477047631461,80.05113456642461,11.97799417381471,2023-10-28,0.0,9.875,2023-06-16,No,2023,10,28,2023,6,16,60.52,19.75,Short-term,Low,Medium,0.0
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,120,9,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,62.44786518825701,77.65412866624852,10.171359071001111,2024-04-12,0.0,2003.975,2023-09-06,Yes,2024,4,12,2023,9,6,123.28,56.45,Long-term,Medium,Medium,6774.0
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,404,7,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,46.74004853400801,65.84629257949585,1.595647703809398,2023-10-08,26.69644012595116,558.6750000000001,2023-09-03,Yes,2023,10,8,2023,9,3,58.14,112.64644012595116,Mid-term,High,Low,34723.8
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,153,4,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,71.02844462,73.81713531732547,26.684539130873063,2023-10-26,0.0,732.5,2023-09-13,No,2023,10,26,2023,9,13,69.34,58.6,Mid-term,Medium,Medium,8965.800000000001
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,306,5,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,54.06544429410843,75.79354677234642,11.54863389568001,2025-05-06,14.794614693347311,1693.425,2023-09-10,Yes,2025,5,6,2023,9,10,109.52,65.34461469334731,Long-term,Medium,Medium,15468.3
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,41,5,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,77.10388645952773,58.27236107657423,32.264371633974456,2023-10-12,0.0,17.725,2023-09-01,No,2023,10,12,2023,9,1,45.84,35.45,Short-term,Medium,High,1453.45
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,96,4,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,56.20863648649295,61.59839966388344,28.668935247967543,2023-10-28,0.0,44.35,2023-09-06,No,2023,10,28,2023,9,6,29.54,44.35,Short-term,Medium,Medium,4257.6
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,93.24901607526309,76.57285483473231,12.37875995915766,2024-12-21,0.0,552.55,2023-07-14,No,2024,12,21,2023,7,14,123.87,25.7,Long-term,Low,High,0.0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,400,1,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,58.251200614956446,71.97722731,12.94819616,2023-10-28,30.751624869734645,862.5,2023-09-13,Yes,2023,10,28,2023,9,13,68.3,105.75162486973464,Mid-term,High,Medium,30000.0
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,65.16907725691486,78.38714288,0.0,2025-09-08,0.0,646.4,2023-09-01,No,2025,9,8,2023,9,1,129.17,20.2,Long-term,Low,Medium,0.0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,82.20275826054504,84.04050856814538,16.831947059272192,2025-01-29,0.0,558.6,2023-08-24,No,2025,1,29,2023,8,24,122.37,19.6,Long-term,Low,High,0.0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,581,6,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,51.53703525349067,44.94033801012144,34.62983064926115,2023-10-20,48.87128330883843,35.225,2023-09-07,Yes,2023,10,20,2023,9,7,17.91,119.32128330883843,Short-term,High,Medium,40931.450000000004
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,173,3,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,73.41189901906193,98.86185901,6.311316476575795,2025-01-26,0.0,3169.8,2023-08-03,No,2025,1,26,2023,8,3,139.1,88.05,Long-term,High,Medium,15232.65
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,332,8,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,89.60714131423643,39.741318940305234,23.51417851817139,2023-10-25,20.07129183301457,284.6,2023-09-12,No,2023,10,25,2023,9,12,74.09,91.22129183301458,Short-term,High,High,23621.800000000003
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,486,1,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,45.88775148158159,81.74577812831839,13.43283873376588,2025-05-03,29.88994023569542,3082.025,2023-09-09,Yes,2025,5,3,2023,9,9,93.45,130.93994023569542,Long-term,High,Low,49110.299999999996
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,449,1,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,72.76950787798457,82.57550390722764,13.70536890341143,2024-02-25,22.035132392670786,2697.6,2023-08-24,No,2024,2,25,2023,8,24,123.06,106.33513239267079,Long-term,High,Medium,37850.7
