customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived
3212-KXOCR,Male,0,No,No,52,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,70.07670184963692,88.21902504375224,5.797535072466543,2025-05-18,0.0,546.0,2023-07-01,No
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,933,2,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,66.4811929993728,46.63104873214861,24.56681905557359,2023-10-01,14.315657079732178,1231.25,2023-08-30,Yes
6380-ARCEH,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,48.769438869243785,80.87047068238171,13.436192251976442,2023-10-22,0.0,10.1,2023-09-06,No
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,63.69032015851961,77.00992649534132,7.82105135188182,2023-10-04,0.0,9.725,2023-09-02,No
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,968,1,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,64.85928225209845,80.91760776535503,5.792752429354958,2024-04-08,22.574239243053068,1805.0,2023-09-10,Yes
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,779,10,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,57.96584096167572,60.12431085399108,7.610800746481044,2024-03-19,30.342827646588113,1503.1499999999999,2023-09-09,No
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,704,9,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,67.58071432500986,41.53565698541021,30.514071215775346,2025-06-12,46.30265895704372,3740.0,2023-08-31,Yes
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,684,7,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,76.06076285221808,77.80328112162488,9.776967339084994,2023-10-09,19.971689165955,60.75,2023-08-06,No
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,392,4,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,98.29278851815796,83.57112571511746,16.71090065622427,2024-02-29,26.415316921425188,3749.4,2023-08-15,No
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,361,9,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,72.61866719247759,94.77894044741517,0.3295612727021151,2024-03-20,40.22204554172195,482.4,2023-07-28,No
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,817,7,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,73.86325586084146,74.81729781726352,10.115403294752104,2024-03-25,19.1519266196649,2028.5249999999999,2023-06-24,No
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,68.8833112635075,71.91506397106812,13.124517973270216,2025-07-08,0.0,698.4,2023-08-31,No
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,402,8,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,41.21843177051438,59.256722095027214,33.245466921937506,2023-10-21,21.590058116550722,2660.625,2023-09-09,Yes
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,986,10,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,69.60229186826174,74.98242956415463,10.96724287495898,2024-03-13,16.448851490160177,1506.7,2023-09-02,Yes
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,291,4,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,70.90345314911539,89.15402117702074,16.549325847167673,2023-10-15,0.0,1970.4750000000001,2023-08-15,No
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,883,2,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,100.0,46.692251039769474,34.6025478753284,2023-10-08,42.32481518257668,1415.25,2023-08-31,No
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,501,6,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,67.11458552828316,83.28751109659684,9.628273351207378,2025-07-08,35.33615026041694,1747.2,2023-09-04,Yes
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,300,5,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,74.52321013500419,74.70239796232961,9.077242789070274,2023-09-29,0.0,134.77499999999998,2023-08-28,No
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,16,8,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,69.47932345442135,85.13267433113356,12.961647735066716,2024-10-30,0.0,558.9,2023-09-07,No
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,137,3,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,52.46982943570702,44.89839186349783,37.81132555327535,2023-10-21,0.0,501.25,2023-08-30,Yes
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,87.14234221772531,80.9707754934804,10.496569074756747,2024-12-09,0.0,423.325,2023-08-14,No
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,702,2,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,81.27899549030161,89.68644990532889,8.047956308597644,2023-10-10,31.573689676626028,1150.2,2023-07-08,No
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,367,7,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,81.8654792056457,72.97946906122648,12.580720197931898,2024-02-24,42.2976062065625,2794.4,2023-08-23,No
2928-HLDBA,Female,0,No,No,6,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,56.35918817807892,76.72337853402232,6.737358533916774,2023-10-22,0.0,62.099999999999994,2023-09-05,No
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,704,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,91.04191466404149,51.4945608966331,44.726231449675495,2023-10-13,22.720138998874553,111.60000000000001,2023-09-01,No
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,136,6,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,48.97223405811579,76.07891846867842,6.944114239903365,2023-09-29,0.0,177.45000000000002,2023-08-31,Yes
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,78.80285640700406,65.36485051867882,7.360029891171932,2023-10-06,0.0,41.7,2023-06-30,No
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,103,3,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,100.0,82.96120277064576,16.765345800832037,2025-07-26,0.0,1467.675,2023-08-19,No
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,495,6,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,55.14195512303968,57.70750209618787,31.252571018777985,2023-10-27,42.72059063689972,1053.675,2023-09-12,Yes
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,61.50553405595842,82.6105527217989,0.0,2025-03-08,0.0,847.8000000000001,2023-09-03,No
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,71.49477047631461,80.05113456642461,11.97799417381471,2023-10-28,0.0,9.875,2023-06-16,No
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,120,9,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,62.44786518825701,77.65412866624852,10.171359071001111,2024-04-12,0.0,2003.9750000000001,2023-09-06,Yes
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,404,7,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,46.74004853400801,65.84629257949585,1.595647703809398,2023-10-08,26.69644012595116,558.6750000000001,2023-09-03,Yes
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,153,4,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,71.0284446220904,73.81713531732547,26.684539130873063,2023-10-26,0.0,732.5,2023-09-13,No
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,306,5,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,54.06544429410843,75.79354677234642,11.54863389568001,2025-05-06,14.794614693347313,1693.425,2023-09-10,Yes
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,41,5,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,77.10388645952773,58.27236107657423,32.264371633974456,2023-10-12,0.0,17.725,2023-09-01,No
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,96,4,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,56.20863648649295,61.59839966388344,28.668935247967543,2023-10-28,0.0,44.35,2023-09-06,No
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,93.24901607526309,76.57285483473231,12.37875995915766,2024-12-21,0.0,552.55,2023-07-14,No
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,400,1,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,58.251200614956446,71.9772273077838,12.948196156787,2023-10-28,30.751624869734645,862.5,2023-09-13,Yes
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,65.16907725691486,78.3871428833399,0.0,2025-09-08,0.0,646.4,2023-09-01,No
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,82.20275826054504,84.04050856814538,16.831947059272192,2025-01-29,0.0,558.6,2023-08-24,No
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,581,6,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,51.53703525349067,44.94033801012144,34.62983064926115,2023-10-20,48.87128330883843,35.225,2023-09-07,Yes
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,173,3,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,73.41189901906193,98.8618590121053,6.311316476575795,2025-01-26,0.0,3169.7999999999997,2023-08-03,No
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,332,8,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,89.60714131423643,39.741318940305234,23.51417851817139,2023-10-25,20.071291833014566,284.6,2023-09-12,No
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,486,1,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,45.88775148158159,81.74577812831839,13.43283873376588,2025-05-03,29.88994023569542,3082.025,2023-09-09,Yes
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,449,1,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,72.76950787798457,82.57550390722764,13.70536890341143,2024-02-25,22.035132392670786,2697.6,2023-08-24,No
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,73.89824191372635,79.25554084233833,5.616514571903536,2025-05-23,0.0,850.225,2023-07-15,No
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,868,8,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,81.72734307665965,60.81228784700959,13.302299761757752,2024-09-27,11.475477894181312,3219.125,2023-08-14,No
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,51.44573933682877,79.73486124550783,8.07253379543821,2024-04-14,0.0,29.400000000000002,2023-09-08,No
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,537,6,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,50.193150803735854,50.62331349619123,41.841672712002186,2023-10-25,30.10716092915446,22.825,2023-09-09,No
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,540,1,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,77.82912348425347,80.60230209941027,0.0,2024-02-26,12.059150049999573,967.5,2023-06-18,No
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,891,6,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,74.45477009849779,100.0,15.838709627638895,2023-10-06,21.14585856946446,521.25,2023-06-16,No
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,395,10,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,73.75739275518815,78.07639035218878,6.124775184918801,2023-10-02,46.33063543866615,274.2,2023-07-27,No
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,645,1,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,75.19672314245463,51.07169915259596,34.28024047387756,2023-10-14,19.582475626678896,332.5,2023-09-13,No
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,590,7,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,59.79962917632264,83.01547342333612,5.727532686309729,2024-04-01,15.795794883648924,3785.25,2023-09-07,Yes
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,295,2,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,73.48380545741506,79.65288230294756,7.984670659816389,2025-06-30,0.0,2669.1,2023-07-03,No
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,74.39608709948021,68.31321962380468,11.36118362663694,2023-10-27,0.0,59.099999999999994,2023-06-21,No
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,542,7,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,59.28472872960448,91.4282281451502,9.71364794588949,2023-10-07,19.682210860460017,566.3000000000001,2023-09-12,Yes
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,610,9,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,97.98661766717134,87.51933032686775,12.740334623535851,2023-10-21,36.885421896235144,925.6500000000001,2023-08-14,No
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,77.10749381367681,87.91031947043047,3.302553167356706,2024-04-12,0.0,221.64999999999998,2023-07-09,No
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,638,7,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,52.13044754196027,70.9061254520526,6.288068147846326,2025-02-07,19.50550175969599,514.0,2023-08-31,Yes
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,79.84830412950744,94.027943109361,9.420014638392333,2025-06-11,0.0,128.5,2023-08-01,No
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,83,4,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,55.379774946590175,65.98148937207719,19.48943646329353,2023-10-27,0.0,364.0,2023-09-05,Yes
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,850,10,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,81.80626905613678,39.214872586354026,21.579979911019176,2023-10-11,35.29223322374318,824.0,2023-09-05,No
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,26,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,87.37893368511106,85.8685709380027,9.43093730793121,2023-10-16,0.0,69.7,2023-07-26,No
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,590,6,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,57.68976522472434,100.0,15.426111318308156,2025-02-20,31.43098736299034,1958.3500000000001,2023-09-08,Yes
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,84.45064193866483,70.09463674869312,10.192775843921588,2024-03-26,0.0,113.30000000000001,2023-08-02,No
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,76.19171390404748,74.33702270397228,7.581706812812158,2025-03-27,0.0,686.55,2023-06-28,No
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,608,6,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,82.33090239991735,48.24705470095987,26.45485548842514,2023-10-21,22.83120259886943,141.8,2023-09-12,No
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,156,10,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,98.4518947398092,80.99651365087641,8.766377879427797,2025-01-07,0.0,3205.7999999999997,2023-08-08,No
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,731,1,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,66.31917825995694,53.99317601719131,34.080405220569695,2023-10-27,11.631005662190557,1313.6999999999998,2023-09-04,No
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,58.69395753463765,74.965243458838,9.157901439855594,2023-10-28,0.0,163.2,2023-09-02,No
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,616,6,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,56.65728355561715,64.49336568933867,13.018228694803692,2024-03-07,37.1025744736913,1811.375,2023-09-11,Yes
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,920,5,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,57.76284572551842,53.6039339501808,35.88172028085727,2023-10-16,10.663513157114245,104.4,2023-09-03,Yes
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,51,7,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,68.84347435878844,80.68562974806028,16.873056337882772,2024-08-12,0.0,573.65,2023-09-11,Yes
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,594,3,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,75.11727962224965,55.042878533842725,23.638811863840186,2024-04-11,19.059831007917516,2513.5249999999996,2023-09-12,No
5918-VUKWP,Female,0,No,No,32,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,74.15036198995028,69.37696286273895,11.798404238431605,2024-04-15,0.0,328.8,2023-06-19,No
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,82.40774873554035,84.73592430635182,15.935388393708775,2023-09-29,0.0,419.9,2023-08-08,No
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,964,5,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,70.1950283781686,52.90964730137443,33.565129252164745,2023-10-07,37.63750952409864,558.375,2023-09-01,No
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,314,7,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,91.80301115735976,44.929913407299445,20.26330063669038,2023-10-07,25.469413852021496,267.575,2023-09-02,No
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,659,4,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,66.03014750143066,70.80575765766197,5.176051311851572,2023-10-16,47.46919954946938,790.125,2023-09-08,Yes
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,100.0,95.4993440501754,7.926847455929847,2024-02-12,0.0,626.775,2023-06-20,No
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,538,10,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,79.3850102164751,44.86099373351157,29.55332067264477,2023-10-05,23.642654042010342,14.975,2023-08-30,No
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,355,1,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,57.14263665375576,72.16746707663764,6.378487328961667,2023-10-26,14.538940849623563,22.65,2023-09-04,No
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,590,7,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,53.93661252908332,38.01048602006124,35.56023421051603,2023-10-18,46.98774473114251,338.0,2023-09-04,Yes
